college,signingBonus_diff,awareness_rating,shortRouteRunning_diff,press_diff,carrying_diff,strength_rating,catchInTraffic_rating,pursuit_rating,plyrAssetname,breakSack_diff,plyrPortrait_diff,catching_rating,spinMove_rating,acceleration_diff,breakTackle_diff,height,finesseMoves_rating,strength_diff,runBlock_rating,tackle_rating,runBlock_diff,kickPower_diff,zoneCoverage_rating,plyrBirthdate,awareness_diff,runningStyle_rating,totalSalary,trucking_rating,toughness_diff,hitPower_diff,tackle_diff,jukeMove_rating,playRecognition_rating,shortRouteRunning_rating,status,lastName,jerseyNum_diff,jerseyNum,breakSack_rating,passBlockFinesse_diff,jumping_rating,throwAccuracyDeep_diff,stamina_diff,throwAccuracyShort_diff,powerMoves_diff,throwOnTheRun_diff,zoneCoverage_diff,jukeMove_diff,speed_diff,release_rating,agility_diff,hitPower_rating,throwAccuracyMid_rating,kickAccuracy_rating,impactBlocking_diff,stamina_rating,plyrPortrait,kickPower_rating,throwUnderPressure_rating,team,signingBonus,height_diff,playAction_diff,throwUnderPressure_diff,changeOfDirection_diff,blockShedding_rating,fullNameForSearch,overall_rating,deepRouteRunning_diff,passBlockFinesse_rating,runBlockFinesse_diff,throwPower_rating,kickReturn_rating,leadBlock_rating,bCVision_rating,primaryKey_diff,mediumRouteRunning_diff,playAction_rating,totalSalary_diff,teamId_diff,leadBlock_diff,catchInTraffic_diff,mediumRouteRunning_rating,acceleration_rating,spinMove_diff,yearsPro_diff,spectacularCatch_rating,injury_rating,weight,playRecognition_diff,deepRouteRunning_rating,firstName,yearsPro,manCoverage_diff,catching_diff,throwAccuracyShort_rating,position,overall_diff,weight_diff,bCVision_diff,throwPower_diff,speed_rating,runBlockPower_rating,injury_diff,toughness_rating,throwOnTheRun_rating,jumping_diff,spectacularCatch_diff,manCoverage_rating,stiffArm_rating,throwAccuracyMid_diff,trucking_diff,passBlock_diff,powerMoves_rating,iteration,stiffArm_diff,passBlockPower_rating,impactBlocking_rating,carrying_rating,breakTackle_rating,plyrHandedness,kickReturn_diff,passBlock_rating,changeOfDirection_rating,press_rating,passBlockPower_diff,pursuit_diff,release_diff,throwAccuracyDeep_rating,age_diff,archetype,runBlockPower_diff,runBlockFinesse_rating,finesseMoves_diff,blockShedding_diff,kickAccuracy_diff,teamId,agility_rating,age,primaryKey
Arizona St.,0.0,74,0.0,0.0,0.0,86,15,21,DouglasJamil_2610,0.0,0.0,40,22,0.0,0.0,76,15,0.0,63,34,0.0,0.0,15,2/28/92,0.0,Default Stride Awkward,700000,29,0.0,0.0,0.0,20,10,10,published,Douglas,0.0,77,12,0.0,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0.0,21,6,25,0.0,84,7091,25,10,Bills,0,0.0,0.0,0.0,0.0,21,Jamil Douglas,61,0.0,60,0.0,24,10,83,15,0.0,0.0,6,0.0,0.0,0.0,0.0,5,76,0.0,0.0,15,93,308,0.0,5,Jamil,6,0.0,0.0,6,LG,0.0,0.0,0.0,0.0,62,62,0.0,65,6,0.0,0.0,12,15,0.0,0.0,0.0,15,week-12,0.0,64,80,25,11,Right,0.0,61,53,10,0.0,0.0,0.0,6,0.0,G_Power,0.0,64,0.0,0.0,0.0,3,66,29,2610
E. Kentucky,0.0,53,0.0,0.0,0.0,70,54,79,PatrickAaron_22004,0.0,0.0,53,59,0.0,0.0,76,65,0.0,45,74,0.0,0.0,45,12/21/96,0.0,Long Stride Loose,600000,44,0.0,0.0,0.0,65,52,32,published,Patrick,0.0,94,17,0.0,89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,0.0,80,10,48,0.0,77,0,53,13,Broncos,0,0.0,0.0,0.0,0.0,59,Aaron Patrick,61,0.0,45,0.0,28,30,20,58,0.0,0.0,15,0.0,0.0,0.0,0.0,26,88,0.0,0.0,52,87,245,0.0,23,Aaron,1,0.0,0.0,15,LOLB,0.0,0.0,0.0,0.0,82,45,0.0,75,15,0.0,0.0,39,42,0.0,0.0,0.0,61,week-12,0.0,45,59,55,45,Right,0.0,45,68,50,0.0,0.0,0.0,10,0.0,OLB_SpeedRusher,0.0,45,0.0,0.0,0.0,4,78,24,22004
UL Lafayette,0.0,49,0.0,0.0,0.0,45,78,35,BradleyJaMarcus_21051,0.0,0.0,79,76,0.0,0.0,72,11,0.0,35,24,0.0,0.0,26,12/11/96,0.0,Default Stride Loose,400000,30,0.0,0.0,0.0,85,23,63,published,Bradley,0.0,84,48,0.0,86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59,0.0,22,43,19,0.0,85,0,21,39,Browns,0,0.0,0.0,0.0,0.0,27,Ja'Marcus Bradley,61,0.0,19,0.0,47,73,22,80,0.0,0.0,42,0.0,0.0,0.0,0.0,64,91,0.0,0.0,82,88,198,0.0,63,Ja'Marcus,1,0.0,0.0,49,WR,0.0,0.0,0.0,0.0,89,22,0.0,65,50,0.0,0.0,24,36,0.0,0.0,0.0,11,week-12,0.0,21,31,65,74,Right,0.0,31,88,17,0.0,0.0,0.0,40,0.0,WR_DeepThreat,0.0,13,0.0,0.0,0.0,5,90,24,21051
Houston,0.0,62,0.0,0.0,0.0,76,29,83,StuardGrant_21682,0.0,0.0,47,21,0.0,0.0,72,46,0.0,45,77,0.0,0.0,57,10/15/98,0.0,Short Stride Awkward,3490000,35,0.0,0.0,0.0,21,53,15,published,Stuard,0.0,48,12,0.0,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0.0,85,6,26,0.0,93,1031,26,17,Buccaneers,60000,0.0,0.0,0.0,0.0,60,Grant Stuard,61,0.0,45,0.0,26,10,20,26,0.0,0.0,6,0.0,0.0,0.0,0.0,5,87,0.0,0.0,25,90,230,0.0,5,Grant,0,0.0,0.0,6,MLB,0.0,0.0,0.0,0.0,85,45,0.0,90,6,0.0,0.0,60,25,0.0,0.0,0.0,42,week-12,0.0,45,65,46,10,Right,0.0,45,67,32,0.0,0.0,0.0,6,0.0,MLB_RunStopper,0.0,45,0.0,0.0,0.0,6,69,22,21682
Temple,0.0,61,0.0,0.0,0.0,67,40,80,BradleyShaun_21343,0.0,0.0,58,55,0.0,0.0,73,53,0.0,45,77,0.0,0.0,55,4/8/97,0.0,Long Stride Loose,3300000,49,0.0,0.0,0.0,67,59,36,published,Bradley,0.0,54,22,0.0,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0.0,83,17,12,0.0,88,176,17,14,Eagles,160000,0.0,0.0,0.0,0.0,61,Shaun Bradley,61,0.0,45,0.0,21,30,17,58,0.0,0.0,10,0.0,0.0,0.0,0.0,22,89,0.0,0.0,45,90,240,0.0,14,Shaun,1,0.0,0.0,22,MLB,0.0,0.0,0.0,0.0,87,45,0.0,89,15,0.0,0.0,59,45,0.0,0.0,0.0,46,week-12,0.0,45,68,60,38,Right,0.0,45,75,46,0.0,0.0,0.0,12,0.0,MLB_RunStopper,0.0,45,0.0,0.0,0.0,13,80,24,21343
Kansas,0.0,60,0.0,0.0,0.0,80,27,77,WiseDaniel_20555,0.0,0.0,37,26,0.0,0.0,75,68,0.0,45,76,0.0,0.0,24,1/16/96,0.0,Long Stride Loose,500000,44,0.0,0.0,0.0,32,61,19,published,Wise,0.0,92,12,0.0,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,0.0,75,6,12,0.0,75,9688,19,10,Football Team,0,0.0,0.0,0.0,0.0,68,Daniel Wise,61,0.0,45,0.0,20,10,38,36,0.0,0.0,6,0.0,0.0,0.0,0.0,14,80,0.0,0.0,23,91,279,0.0,12,Daniel,3,0.0,0.0,6,RE,0.0,0.0,0.0,0.0,69,45,0.0,89,6,0.0,0.0,15,41,0.0,0.0,0.0,61,week-12,0.0,45,81,41,20,Right,0.0,45,63,11,0.0,0.0,0.0,6,0.0,DE_RunStopper,0.0,45,0.0,0.0,0.0,26,68,25,20555
Temple,0.0,67,0.0,0.0,0.0,61,20,28,WalkerPJ_13861,0.0,0.0,29,67,0.0,0.0,71,9,0.0,16,24,0.0,0.0,18,2/26/95,0.0,Short Stride Loose,1420000,39,0.0,0.0,0.0,76,20,18,published,Walker,0.0,6,73,0.0,73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,0.0,11,68,20,0.0,72,168,21,72,Panthers,150000,0.0,0.0,0.0,0.0,21,P.J. Walker,61,0.0,18,0.0,86,20,10,76,0.0,0.0,69,0.0,0.0,0.0,0.0,17,87,0.0,0.0,20,88,210,0.0,15,P.J.,3,0.0,0.0,78,QB,0.0,0.0,0.0,0.0,82,10,0.0,85,79,0.0,0.0,12,34,0.0,0.0,0.0,9,week-12,0.0,14,19,56,62,Right,0.0,17,81,9,0.0,0.0,0.0,70,0.0,QB_Scrambler,0.0,11,0.0,0.0,0.0,21,85,26,13861
West Virginia,0.0,66,0.0,0.0,0.0,85,25,29,CajusteYodny_20360,0.0,0.0,22,10,0.0,0.0,77,15,0.0,68,36,0.0,0.0,15,2/21/96,0.0,Default Stride Awkward,2670000,23,0.0,0.0,0.0,10,20,15,published,Cajuste,0.0,72,12,0.0,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,0.0,33,6,21,0.0,82,9411,22,10,Patriots,810000,0.0,0.0,0.0,0.0,35,Yodny Cajuste,61,0.0,65,0.0,30,10,82,10,0.0,0.0,6,0.0,0.0,0.0,0.0,5,73,0.0,0.0,15,81,308,0.0,5,Yodny,2,0.0,0.0,6,LT,0.0,0.0,0.0,0.0,64,66,0.0,84,6,0.0,0.0,13,19,0.0,0.0,0.0,25,week-12,0.0,63,82,38,7,Right,0.0,64,51,10,0.0,0.0,0.0,6,0.0,OT_Agile,0.0,69,0.0,0.0,0.0,22,63,25,20360
Cincinnati,,56,,,,84,37,77,CopelandMarquise_21355,,,42,32,,,74,53,,45,79,,,33,5/9/97,,Default Stride Awkward,450000,42,,,,41,58,35,published,Copeland,,93,12,,75,,,,,,,,,20,,75,6,15,,78,1411,16,11,Rams,0,,,,,67,Marquise Copeland,61,,45,,26,12,33,41,,,6,,,,,31,78,,,41,87,287,,27,Marquise,2,,,6,RE,,,,,72,45,,86,6,,,27,42,,,,66,week-12,,45,80,40,26,Right,,45,53,21,,,,6,,DE_PowerRusher,,45,,,,24,64,24,21355
Tennessee,0.0,53,0.0,0.0,0.0,77,42,34,DobbsJoshua_12708,0.0,0.0,56,71,0.0,0.0,75,10,0.0,20,33,0.0,0.0,25,1/26/95,0.0,Long Stride Default,850000,75,0.0,0.0,0.0,73,18,30,published,Dobbs,0.0,5,70,0.0,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,0.0,39,77,15,0.0,75,8533,20,71,Steelers,50000,0.0,0.0,0.0,0.0,27,Joshua Dobbs,61,0.0,20,0.0,84,15,26,83,0.0,0.0,80,0.0,0.0,0.0,0.0,20,87,0.0,0.0,47,84,216,0.0,10,Joshua,4,0.0,0.0,80,QB,0.0,0.0,0.0,0.0,84,15,0.0,84,77,0.0,0.0,18,67,0.0,0.0,0.0,10,week-12,0.0,20,36,56,73,Right,0.0,24,78,15,0.0,0.0,0.0,75,0.0,QB_Scrambler,0.0,15,0.0,0.0,0.0,29,86,26,12708
North Dakota St.,0.0,58,0.0,0.0,0.0,72,75,47,EllefsonBen_21083,0.0,0.0,78,52,0.0,0.0,75,20,0.0,58,46,0.0,0.0,29,9/1/96,0.0,Long Stride Default,780000,69,0.0,0.0,0.0,61,34,61,published,Ellefson,0.0,82,15,0.0,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65,0.0,44,10,15,0.0,81,1426,19,15,Vikings,0,0.0,0.0,0.0,0.0,47,Ben Ellefson,61,0.0,55,0.0,27,20,51,69,0.0,0.0,6,0.0,0.0,0.0,0.0,55,83,0.0,0.0,78,88,249,0.0,49,Ben,1,0.0,0.0,15,TE,0.0,0.0,0.0,0.0,77,54,0.0,83,10,0.0,0.0,24,65,0.0,0.0,0.0,29,week-12,0.0,58,65,73,57,Right,0.0,59,72,26,0.0,0.0,0.0,6,0.0,TE_Possession,0.0,58,0.0,0.0,0.0,31,78,25,21083
Oregon State,0.0,60,0.0,0.0,0.0,65,56,49,NallRyan_13307,0.0,0.0,65,69,0.0,0.0,74,10,0.0,52,43,0.0,0.0,15,12/27/95,0.0,Default Stride High and Tight,600000,78,0.0,0.0,0.0,74,14,57,published,Nall,0.0,35,21,0.0,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53,0.0,48,15,12,0.0,87,8999,17,14,Bears,0,0.0,0.0,0.0,0.0,42,Ryan Nall,61,0.0,29,0.0,15,40,59,79,0.0,0.0,10,0.0,0.0,0.0,0.0,52,88,0.0,0.0,49,84,239,0.0,48,Ryan,3,0.0,0.0,26,HB,0.0,0.0,0.0,0.0,86,45,0.0,86,10,0.0,0.0,10,77,0.0,0.0,0.0,14,week-12,0.0,34,57,80,77,Right,0.0,52,82,10,0.0,0.0,0.0,10,0.0,HB_ElusiveBack,0.0,44,0.0,0.0,0.0,1,83,25,13307
Princeton,0.0,55,0.0,0.0,0.0,70,76,33,CarlsonStephen_20890,0.0,0.0,76,60,0.0,0.0,76,10,0.0,60,37,0.0,0.0,23,12/12/96,0.0,Long Stride Default,850000,65,0.0,0.0,0.0,65,19,59,published,Carlson,0.0,89,17,0.0,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62,0.0,45,10,19,0.0,79,204,21,10,Browns,0,0.0,0.0,0.0,0.0,35,Stephen Carlson,61,0.0,59,0.0,25,39,49,65,0.0,0.0,6,0.0,0.0,0.0,0.0,54,87,0.0,0.0,79,89,240,0.0,50,Stephen,2,0.0,0.0,15,TE,0.0,0.0,0.0,0.0,80,57,0.0,83,10,0.0,0.0,19,68,0.0,0.0,0.0,10,week-12,0.0,55,62,74,52,Right,0.0,60,80,23,0.0,0.0,0.0,6,0.0,TE_VerticalThreat,0.0,60,0.0,0.0,0.0,5,84,24,20890
Oregon State,0.0,66,0.0,0.0,0.0,84,25,27,HarlowSean_12778,0.0,0.0,28,15,0.0,0.0,76,18,0.0,67,34,0.0,0.0,20,3/28/95,0.0,Default Stride Awkward,800000,40,0.0,0.0,0.0,23,20,23,published,Harlow,0.0,64,12,0.0,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,0.0,35,6,25,0.0,83,8574,25,10,Cardinals,0,0.0,0.0,0.0,0.0,30,Sean Harlow,61,0.0,67,0.0,26,10,65,28,0.0,0.0,6,0.0,0.0,0.0,0.0,13,79,0.0,0.0,22,89,284,0.0,7,Sean,4,0.0,0.0,6,LG,0.0,0.0,0.0,0.0,67,63,0.0,84,6,0.0,0.0,15,36,0.0,0.0,0.0,26,week-12,0.0,65,80,24,17,Right,0.0,66,53,15,0.0,0.0,0.0,6,0.0,G_Agile,0.0,69,0.0,0.0,0.0,7,55,26,12778
North Dakota St.,0.0,60,0.0,0.0,0.0,65,22,30,StickEaston_20335,0.0,0.0,27,68,0.0,0.0,73,10,0.0,21,23,0.0,0.0,17,9/15/96,0.0,Default,2520000,56,0.0,0.0,0.0,71,17,21,published,Stick,0.0,2,74,0.0,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0.0,20,72,30,0.0,79,9640,29,70,Chargers,280000,0.0,0.0,0.0,0.0,23,Easton Stick,61,0.0,13,0.0,83,10,14,79,0.0,0.0,78,0.0,0.0,0.0,0.0,16,88,0.0,0.0,18,93,224,0.0,14,Easton,2,0.0,0.0,78,QB,0.0,0.0,0.0,0.0,85,16,0.0,90,77,0.0,0.0,11,43,0.0,0.0,0.0,10,week-12,0.0,13,22,65,69,Right,0.0,14,87,10,0.0,0.0,0.0,73,0.0,QB_Scrambler,0.0,12,0.0,0.0,0.0,8,91,24,20335
Syracuse,0.0,50,0.0,0.0,0.0,66,62,69,WilliamsTrill_21464,0.0,0.0,66,62,0.0,0.0,73,44,0.0,35,57,0.0,0.0,68,12/29/99,0.0,Default,2420000,42,0.0,0.0,0.0,72,54,25,published,Williams,0.0,6,16,0.0,86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,0.0,68,13,13,0.0,86,0,15,15,Dolphins,0,0.0,0.0,0.0,0.0,55,Trill Williams,61,0.0,35,0.0,33,65,15,75,0.0,0.0,6,0.0,0.0,0.0,0.0,23,91,0.0,0.0,72,89,205,0.0,20,Trill,0,0.0,0.0,17,CB,0.0,0.0,0.0,0.0,88,35,0.0,85,19,0.0,0.0,63,47,0.0,0.0,0.0,35,week-12,0.0,35,47,64,66,Right,0.0,35,82,73,0.0,0.0,0.0,11,0.0,CB_Zone,0.0,35,0.0,0.0,0.0,12,82,21,21464
San Diego St.,0.0,73,0.0,0.0,0.0,83,20,29,IsmaelKeith_20973,0.0,0.0,26,10,0.0,0.0,75,10,0.0,66,35,0.0,0.0,13,7/25/98,0.0,Default Stride Awkward,500000,22,0.0,0.0,0.0,13,24,20,published,Ismael,0.0,60,12,0.0,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,0.0,20,6,12,0.0,84,377,14,10,Football Team,0,0.0,0.0,0.0,0.0,16,Keith Ismael,61,0.0,68,0.0,33,10,82,12,0.0,0.0,6,0.0,0.0,0.0,0.0,10,78,0.0,0.0,25,85,309,0.0,6,Keith,1,0.0,0.0,6,C,0.0,0.0,0.0,0.0,61,64,0.0,90,6,0.0,0.0,10,10,0.0,0.0,0.0,10,week-12,0.0,63,82,20,9,Right,0.0,67,59,10,0.0,0.0,0.0,6,0.0,C_Agile,0.0,67,0.0,0.0,0.0,26,54,23,20973
Notre Dame,0.0,51,0.0,0.0,0.0,75,58,76,JonesJamir_21989,0.0,0.0,61,43,0.0,0.0,75,68,0.0,45,75,0.0,0.0,41,6/14/98,0.0,Default Stride Loose,550000,49,0.0,0.0,0.0,50,54,35,published,Jones,0.0,44,12,0.0,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,0.0,82,6,17,0.0,76,0,19,16,Rams,0,0.0,0.0,0.0,0.0,66,Jamir Jones,61,0.0,45,0.0,25,10,22,52,0.0,0.0,6,0.0,0.0,0.0,0.0,32,84,0.0,0.0,57,85,255,0.0,27,Jamir,1,0.0,0.0,6,ROLB,0.0,0.0,0.0,0.0,81,45,0.0,80,6,0.0,0.0,33,45,0.0,0.0,0.0,65,week-12,0.0,45,71,59,40,Right,0.0,45,66,40,0.0,0.0,0.0,6,0.0,OLB_SpeedRusher,0.0,45,0.0,0.0,0.0,24,81,23,21989
Texas AM,0.0,68,0.0,0.0,0.0,83,10,30,OgbuehiCedric_2503,0.0,0.0,25,10,0.0,0.0,77,10,0.0,63,25,0.0,0.0,20,4/25/92,0.0,Default Stride Awkward,700000,15,0.0,0.0,0.0,10,20,10,published,Ogbuehi,0.0,67,12,0.0,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,12,6,25,0.0,88,7260,25,13,Ravens,0,0.0,0.0,0.0,0.0,15,Cedric Ogbuehi,61,0.0,63,0.0,30,10,82,10,0.0,0.0,6,0.0,0.0,0.0,0.0,5,76,0.0,0.0,12,72,308,0.0,5,Cedric,6,0.0,0.0,6,RT,0.0,0.0,0.0,0.0,71,67,0.0,73,6,0.0,0.0,15,10,0.0,0.0,0.0,10,week-12,0.0,66,81,25,5,Right,0.0,65,47,10,0.0,0.0,0.0,6,0.0,OT_Power,0.0,60,0.0,0.0,0.0,25,70,29,2503
TCU,0.0,50,0.0,0.0,0.0,57,63,77,WashingtonArDarius_21493,0.0,0.0,69,68,0.0,0.0,68,30,0.0,35,63,0.0,0.0,68,11/2/99,0.0,Short Stride Loose,2420000,30,0.0,0.0,0.0,73,63,30,published,Washington,0.0,29,15,0.0,89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,74,20,11,0.0,87,0,10,10,Ravens,10000,0.0,0.0,0.0,0.0,44,Ar'Darius Washington,61,0.0,35,0.0,27,40,10,67,0.0,0.0,15,0.0,0.0,0.0,0.0,25,88,0.0,0.0,71,85,176,0.0,15,Ar'Darius,0,0.0,0.0,24,FS,0.0,0.0,0.0,0.0,85,35,-1.0,85,21,0.0,0.0,63,33,0.0,0.0,0.0,25,week-12,0.0,35,52,59,50,Right,0.0,35,85,59,0.0,0.0,0.0,15,0.0,S_RunSupport,0.0,35,0.0,0.0,0.0,25,82,21,21493
J. Madison,0.0,69,0.0,0.0,0.0,79,10,23,StinnieAaron_13804,0.0,0.0,35,10,0.0,0.0,75,10,0.0,65,29,0.0,0.0,12,2/18/94,0.0,Default Stride Awkward,750000,15,0.0,0.0,0.0,10,10,10,published,Stinnie,0.0,64,12,0.0,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,12,6,12,0.0,81,9928,16,10,Buccaneers,500000,0.0,0.0,0.0,0.0,20,Aaron Stinnie,61,0.0,65,0.0,21,10,77,10,0.0,0.0,6,0.0,0.0,0.0,0.0,5,75,0.0,0.0,12,90,312,0.0,5,Aaron,3,0.0,0.0,6,RG,0.0,0.0,0.0,0.0,65,66,0.0,86,6,0.0,0.0,12,10,0.0,0.0,0.0,10,week-12,0.0,67,78,20,5,Right,0.0,66,52,10,0.0,0.0,0.0,6,0.0,G_Power,0.0,64,0.0,0.0,0.0,6,63,27,13804
Duke,0.0,64,0.0,0.0,0.0,82,28,75,DimukejeVictor_21869,0.0,0.0,45,29,0.0,0.0,74,56,0.0,45,75,0.0,0.0,41,11/18/99,0.0,Short Stride Loose,3490000,33,0.0,0.0,0.0,34,61,10,published,Dimukeje,0.0,52,12,0.0,86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,0.0,74,6,20,0.0,82,0,30,13,Cardinals,160000,0.0,0.0,0.0,0.0,62,Victor Dimukeje,61,0.0,45,0.0,10,10,11,34,0.0,0.0,6,0.0,0.0,0.0,0.0,3,83,0.0,0.0,34,91,262,0.0,2,Victor,0,0.0,0.0,6,ROLB,0.0,0.0,0.0,0.0,78,45,0.0,88,6,0.0,0.0,30,39,0.0,0.0,0.0,65,week-12,0.0,45,82,40,20,Right,0.0,45,68,25,0.0,0.0,0.0,6,0.0,OLB_PowerRusher,0.0,45,0.0,0.0,0.0,7,76,21,21869
Michigan,0.0,58,0.0,0.0,0.0,67,33,79,GlasgowJordan_21221,0.0,0.0,57,52,0.0,0.0,72,48,0.0,35,78,0.0,0.0,53,6/28/96,0.0,Default Stride High and Tight,3300000,35,0.0,0.0,0.0,62,62,35,published,Glasgow,0.0,59,10,0.0,83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,80,6,21,0.0,88,1434,29,15,Colts,120000,0.0,0.0,0.0,0.0,62,Jordan Glasgow,61,0.0,35,0.0,21,50,12,60,0.0,0.0,6,0.0,0.0,0.0,0.0,10,85,0.0,0.0,53,81,226,0.0,10,Jordan,1,0.0,0.0,6,ROLB,0.0,0.0,0.0,0.0,82,35,0.0,76,6,0.0,0.0,50,36,0.0,0.0,0.0,42,week-12,0.0,35,68,57,42,Right,0.0,35,73,47,0.0,0.0,0.0,6,0.0,OLB_RunStopper,0.0,35,0.0,0.0,0.0,10,80,25,21221
Toledo,0.0,66,0.0,0.0,0.0,87,15,23,ManczGreg_2808,0.0,0.0,24,10,0.0,0.0,76,10,0.0,67,25,0.0,0.0,19,4/23/92,0.0,Default Stride Awkward,850000,15,0.0,0.0,0.0,10,14,10,published,Mancz,0.0,62,12,0.0,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0.0,24,6,22,0.0,86,7539,21,15,Dolphins,0,0.0,0.0,0.0,0.0,18,Greg Mancz,61,0.0,68,0.0,15,10,77,10,0.0,0.0,6,0.0,0.0,0.0,0.0,5,74,0.0,0.0,15,90,302,0.0,5,Greg,5,0.0,0.0,6,C,0.0,0.0,0.0,0.0,68,64,0.0,84,6,0.0,0.0,20,10,0.0,0.0,0.0,10,week-12,0.0,65,80,22,5,Right,0.0,67,43,10,0.0,0.0,0.0,6,0.0,C_Agile,0.0,70,0.0,0.0,0.0,12,59,29,2808
Tulane,0.0,59,0.0,0.0,0.0,75,34,76,JohnsonPatrick_21879,0.0,0.0,46,28,0.0,0.0,74,58,0.0,45,75,0.0,0.0,50,1/10/99,0.0,Long Stride Loose,3490000,35,0.0,0.0,0.0,35,58,21,published,Johnson,0.0,48,12,0.0,84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0.0,78,6,21,0.0,83,946,21,16,Eagles,100000,0.0,0.0,0.0,0.0,64,Patrick Johnson,61,0.0,45,0.0,22,13,23,39,0.0,0.0,6,0.0,0.0,0.0,0.0,15,87,0.0,0.0,37,88,250,0.0,12,Patrick,0,0.0,0.0,6,LOLB,0.0,0.0,0.0,0.0,84,45,0.0,92,6,0.0,0.0,40,42,0.0,0.0,0.0,64,week-12,0.0,45,80,50,21,Right,0.0,45,72,49,0.0,0.0,0.0,6,0.0,OLB_PowerRusher,0.0,45,0.0,0.0,0.0,13,83,22,21879
Georgia Tech,0.0,68,0.0,0.0,0.0,74,77,43,DavisTyler_24428,0.0,0.0,77,50,0.0,0.0,76,26,0.0,54,45,0.0,0.0,23,4/2/97,0.0,Long Stride Default,660000,57,0.0,0.0,0.0,57,30,60,published,Davis,0.0,84,39,0.0,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62,0.0,41,51,13,0.0,81,1419,17,44,Packers,0,0.0,0.0,0.0,0.0,43,Tyler Davis,61,0.0,55,0.0,61,45,50,65,0.0,0.0,46,0.0,0.0,0.0,0.0,55,87,0.0,0.0,76,86,252,0.0,48,Tyler,1,0.0,0.0,58,TE,0.0,0.0,0.0,0.0,82,51,0.0,86,50,0.0,0.0,15,54,0.0,0.0,0.0,21,week-12,0.0,54,62,76,46,Right,0.0,56,70,21,0.0,0.0,0.0,46,0.0,TE_Possession,0.0,54,0.0,0.0,0.0,20,77,24,24428
Northwestern,0.0,69,0.0,0.0,0.0,61,16,34,SiemianTrevor_2691,0.0,0.0,45,54,0.0,0.0,75,5,0.0,14,31,0.0,0.0,7,12/26/91,0.0,Default,850000,33,0.0,0.0,0.0,62,23,10,published,Siemian,0.0,15,34,0.0,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,0.0,27,75,15,0.0,69,7805,20,76,Saints,0,0.0,0.0,0.0,0.0,25,Trevor Siemian,61,0.0,21,0.0,82,5,10,68,0.0,0.0,78,0.0,0.0,0.0,0.0,10,79,0.0,0.0,17,85,220,0.0,10,Trevor,5,0.0,0.0,81,QB,0.0,0.0,0.0,0.0,72,19,0.0,77,68,0.0,0.0,7,35,0.0,0.0,0.0,5,week-12,0.0,21,14,62,52,Right,0.0,21,66,9,0.0,0.0,0.0,75,0.0,QB_FieldGeneral,0.0,19,0.0,0.0,0.0,27,72,29,2691
Tennessee,0.0,55,0.0,0.0,0.0,56,49,70,WarriorNigel_21363,0.0,0.0,65,58,0.0,0.0,72,55,0.0,25,66,0.0,0.0,59,1/1/97,0.0,Default,660000,51,0.0,0.0,0.0,72,58,25,published,Warrior,0.0,39,10,0.0,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,0.0,72,6,13,0.0,86,0,14,13,Seahawks,0,0.0,0.0,0.0,0.0,56,Nigel Warrior,61,0.0,35,0.0,15,40,16,54,0.0,0.0,6,0.0,0.0,0.0,0.0,15,91,0.0,0.0,62,88,197,0.0,10,Nigel,1,0.0,0.0,6,SS,0.0,0.0,0.0,0.0,88,35,0.0,85,6,0.0,0.0,62,54,0.0,0.0,0.0,49,week-12,0.0,35,61,53,45,Right,0.0,25,84,64,0.0,0.0,0.0,6,0.0,S_Hybrid,0.0,35,0.0,0.0,0.0,28,90,24,21363
